date,sku_id,units_sold,year,month,day,day_of_week,day_of_year,is_weekend,is_back_to_school,is_holiday_season,lag_1,lag_7,lag_14,rolling_mean_7,rolling_mean_30
2023-11-21,MBA13,387,2023,11,21,1,325,0,0,1,447.0,458.0,414.0,415.85714285714283,373.46666666666664
2023-11-22,MBA13,372,2023,11,22,2,326,0,0,1,387.0,494.0,480.0,405.7142857142857,379.7
2023-11-23,MBA13,452,2023,11,23,3,327,0,0,1,372.0,420.0,494.0,388.2857142857143,383.8
2023-11-24,MBA13,495,2023,11,24,4,328,0,0,1,452.0,405.0,488.0,392.85714285714283,388.26666666666665
2023-11-25,MBA13,370,2023,11,25,5,329,1,0,1,495.0,357.0,102.0,405.7142857142857,389.3666666666667
2023-11-26,MBA13,374,2023,11,26,6,330,1,0,1,370.0,330.0,328.0,407.57142857142856,390.06666666666666
2023-11-27,MBA13,442,2023,11,27,0,331,0,0,1,374.0,447.0,494.0,413.85714285714283,391.1
2023-11-28,MBA13,445,2023,11,28,1,332,0,0,1,442.0,387.0,458.0,413.14285714285717,397.23333333333335
2023-11-29,MBA13,392,2023,11,29,2,333,0,0,1,445.0,372.0,494.0,421.42857142857144,403.3333333333333
2023-11-30,MBA13,414,2023,11,30,3,334,0,0,1,392.0,452.0,420.0,424.2857142857143,407.76666666666665
2023-12-01,MBA13,481,2023,12,1,4,335,0,0,1,414.0,495.0,405.0,418.85714285714283,411.76666666666665
2023-12-02,MBA13,184,2023,12,2,5,336,1,0,1,481.0,370.0,357.0,416.85714285714283,412.3333333333333
2023-12-03,MBA13,345,2023,12,3,6,337,1,0,1,184.0,374.0,330.0,390.2857142857143,402.93333333333334
2023-12-04,MBA13,442,2023,12,4,0,338,0,0,1,345.0,442.0,447.0,386.14285714285717,400.43333333333334
2023-12-05,MBA13,480,2023,12,5,1,339,0,0,1,442.0,445.0,387.0,386.14285714285717,403.06666666666666
2023-12-06,MBA13,421,2023,12,6,2,340,0,0,1,480.0,392.0,372.0,391.14285714285717,408.1
2023-12-07,MBA13,451,2023,12,7,3,341,0,0,1,421.0,414.0,452.0,395.2857142857143,406.9
2023-12-08,MBA13,403,2023,12,8,4,342,0,0,1,451.0,481.0,495.0,400.57142857142856,408.1333333333333
2023-12-09,MBA13,326,2023,12,9,5,343,1,0,1,403.0,184.0,370.0,389.42857142857144,405.56666666666666
2023-12-10,MBA13,358,2023,12,10,6,344,1,0,1,326.0,345.0,374.0,409.7142857142857,399.96666666666664
2023-12-11,MBA13,463,2023,12,11,0,345,0,0,1,358.0,442.0,442.0,411.57142857142856,395.6333333333333
2023-12-12,MBA13,512,2023,12,12,1,346,0,0,1,463.0,480.0,445.0,414.57142857142856,407.6666666666667
2023-12-13,MBA13,401,2023,12,13,2,347,0,0,1,512.0,421.0,392.0,419.14285714285717,413.8
2023-12-14,MBA13,448,2023,12,14,3,348,0,0,1,401.0,451.0,414.0,416.2857142857143,410.7
2023-12-15,MBA13,439,2023,12,15,4,349,0,0,1,448.0,403.0,481.0,415.85714285714283,410.3666666666667
2023-12-16,MBA13,341,2023,12,16,5,350,1,0,1,439.0,326.0,184.0,421.0,408.53333333333336
2023-12-17,MBA13,395,2023,12,17,6,351,1,0,1,341.0,358.0,345.0,423.14285714285717,405.9
2023-12-18,MBA13,458,2023,12,18,0,352,0,0,1,395.0,463.0,442.0,428.42857142857144,405.56666666666666
2023-12-19,MBA13,459,2023,12,19,1,353,0,0,1,458.0,512.0,480.0,427.7142857142857,408.93333333333334
2023-12-20,MBA13,399,2023,12,20,2,354,0,0,1,459.0,401.0,421.0,420.14285714285717,413.23333333333335
2023-12-21,MBA13,427,2023,12,21,3,355,0,0,1,399.0,448.0,451.0,419.85714285714283,411.6333333333333
2023-12-22,MBA13,441,2023,12,22,4,356,0,0,1,427.0,439.0,403.0,416.85714285714283,412.96666666666664
2023-12-23,MBA13,361,2023,12,23,5,357,1,0,1,441.0,341.0,326.0,417.14285714285717,415.26666666666665
2023-12-24,MBA13,438,2023,12,24,6,358,1,0,1,361.0,395.0,358.0,420.0,412.23333333333335
2023-12-25,MBA13,429,2023,12,25,0,359,0,0,1,438.0,458.0,463.0,426.14285714285717,410.3333333333333
2023-12-26,MBA13,354,2023,12,26,1,360,0,0,1,429.0,459.0,512.0,422.0,412.3
2023-12-27,MBA13,441,2023,12,27,2,361,0,0,1,354.0,399.0,401.0,407.0,411.6333333333333
2023-12-28,MBA13,456,2023,12,28,3,362,0,0,1,441.0,427.0,448.0,413.0,411.6
2023-12-29,MBA13,441,2023,12,29,4,363,0,0,1,456.0,441.0,439.0,417.14285714285717,411.96666666666664
2023-12-30,MBA13,258,2023,12,30,5,364,1,0,1,441.0,361.0,341.0,417.14285714285717,413.6
2023-12-31,MBA13,365,2023,12,31,6,365,1,0,1,258.0,438.0,395.0,402.42857142857144,408.4
2024-01-01,MBA13,330,2024,1,1,0,1,0,0,0,365.0,429.0,458.0,392.0,404.53333333333336
2024-01-02,MBA13,269,2024,1,2,1,2,0,0,0,330.0,354.0,459.0,377.85714285714283,409.4
2024-01-03,MBA13,92,2024,1,3,2,3,0,0,0,269.0,441.0,399.0,365.7142857142857,406.8666666666667
2024-01-04,MBA13,310,2024,1,4,3,4,0,0,0,92.0,456.0,427.0,315.85714285714283,395.2
2024-01-05,MBA13,291,2024,1,5,4,5,0,0,0,310.0,441.0,441.0,295.0,389.53333333333336
2024-01-06,MBA13,242,2024,1,6,5,6,1,0,0,291.0,258.0,361.0,273.57142857142856,385.2
2024-01-07,MBA13,258,2024,1,7,6,7,1,0,0,242.0,365.0,438.0,271.2857142857143,378.23333333333335
2024-01-08,MBA13,312,2024,1,8,0,8,0,0,0,258.0,330.0,429.0,256.0,373.4
2024-01-09,MBA13,344,2024,1,9,1,9,0,0,0,312.0,269.0,354.0,253.42857142857142,372.93333333333334
2024-01-10,MBA13,262,2024,1,10,2,10,0,0,0,344.0,92.0,441.0,264.14285714285717,372.46666666666664
2024-01-11,MBA13,266,2024,1,11,3,11,0,0,0,262.0,310.0,456.0,288.42857142857144,365.76666666666665
2024-01-12,MBA13,304,2024,1,12,4,12,0,0,0,266.0,291.0,441.0,282.14285714285717,357.56666666666666
2024-01-13,MBA13,270,2024,1,13,5,13,1,0,0,304.0,242.0,258.0,284.0,354.3333333333333
2024-01-14,MBA13,396,2024,1,14,6,14,1,0,0,270.0,258.0,365.0,288.0,348.4
2024-01-15,MBA13,298,2024,1,15,0,15,0,0,0,396.0,312.0,330.0,307.7142857142857,346.96666666666664
2024-01-16,MBA13,311,2024,1,16,1,16,0,0,0,298.0,344.0,269.0,305.7142857142857,345.53333333333336
2024-01-17,MBA13,315,2024,1,17,2,17,0,0,0,311.0,262.0,92.0,301.0,342.73333333333335
2024-01-18,MBA13,376,2024,1,18,3,18,0,0,0,315.0,266.0,310.0,308.57142857142856,337.96666666666664
2024-01-19,MBA13,311,2024,1,19,4,19,0,0,0,376.0,304.0,291.0,324.2857142857143,335.2
2024-01-20,MBA13,272,2024,1,20,5,20,1,0,0,311.0,270.0,242.0,325.2857142857143,332.26666666666665
2024-01-21,MBA13,292,2024,1,21,6,21,1,0,0,272.0,396.0,258.0,325.57142857142856,327.1
2024-01-22,MBA13,306,2024,1,22,0,22,0,0,0,292.0,298.0,312.0,310.7142857142857,322.1333333333333
2024-01-23,MBA13,297,2024,1,23,1,23,0,0,0,306.0,311.0,344.0,311.85714285714283,320.3
2024-01-24,MBA13,282,2024,1,24,2,24,0,0,0,297.0,315.0,262.0,309.85714285714283,315.6
2024-01-25,MBA13,266,2024,1,25,3,25,0,0,0,282.0,376.0,266.0,305.14285714285717,310.7
2024-01-26,MBA13,257,2024,1,26,4,26,0,0,0,266.0,311.0,304.0,289.42857142857144,307.76666666666665
2024-01-27,MBA13,230,2024,1,27,5,27,1,0,0,257.0,272.0,270.0,281.7142857142857,301.6333333333333
2024-01-28,MBA13,287,2024,1,28,6,28,1,0,0,230.0,292.0,396.0,275.7142857142857,294.1
2024-01-29,MBA13,525,2024,1,29,0,29,0,0,0,287.0,306.0,298.0,275.0,288.96666666666664
2024-01-30,MBA13,295,2024,1,30,1,30,0,0,0,525.0,297.0,311.0,306.2857142857143,297.8666666666667
2024-01-31,MBA13,359,2024,1,31,2,31,0,0,0,295.0,282.0,315.0,306.0,295.53333333333336
2024-02-01,MBA13,352,2024,2,1,3,32,0,0,0,359.0,266.0,376.0,317.0,296.5
2024-02-02,MBA13,290,2024,2,2,4,33,0,0,0,352.0,257.0,311.0,329.2857142857143,299.26666666666665
2024-02-03,MBA13,258,2024,2,3,5,34,1,0,0,290.0,230.0,272.0,334.0,305.8666666666667
2024-02-04,MBA13,255,2024,2,4,6,35,1,0,0,258.0,287.0,292.0,338.0,304.1333333333333
2024-02-05,MBA13,490,2024,2,5,0,36,0,0,0,255.0,525.0,306.0,333.42857142857144,302.93333333333334
2024-02-06,MBA13,299,2024,2,6,1,37,0,0,0,490.0,295.0,297.0,328.42857142857144,311.2
2024-02-07,MBA13,504,2024,2,7,2,38,0,0,0,299.0,359.0,282.0,329.0,312.56666666666666
2024-02-08,MBA13,285,2024,2,8,3,39,0,0,0,504.0,352.0,266.0,349.7142857142857,318.96666666666664
2024-02-09,MBA13,355,2024,2,9,4,40,0,0,0,285.0,290.0,257.0,340.14285714285717,317.0
2024-02-10,MBA13,275,2024,2,10,5,41,1,0,0,355.0,258.0,230.0,349.42857142857144,320.1
2024-02-11,MBA13,291,2024,2,11,6,42,1,0,0,275.0,255.0,287.0,351.85714285714283,320.4
2024-02-12,MBA13,321,2024,2,12,0,43,0,0,0,291.0,490.0,525.0,357.0,319.96666666666664
2024-02-13,MBA13,288,2024,2,13,1,44,0,0,0,321.0,299.0,295.0,332.85714285714283,321.6666666666667
2024-02-14,MBA13,332,2024,2,14,2,45,0,0,0,288.0,504.0,359.0,331.2857142857143,318.06666666666666
2024-02-15,MBA13,356,2024,2,15,3,46,0,0,0,332.0,285.0,352.0,306.7142857142857,319.2
2024-02-16,MBA13,321,2024,2,16,4,47,0,0,0,356.0,355.0,290.0,316.85714285714283,320.7
2024-02-17,MBA13,221,2024,2,17,5,48,1,0,0,321.0,275.0,258.0,312.0,320.9
2024-02-18,MBA13,233,2024,2,18,6,49,1,0,0,221.0,291.0,255.0,304.2857142857143,315.73333333333335
2024-02-19,MBA13,313,2024,2,19,0,50,0,0,0,233.0,321.0,490.0,296.0,313.1333333333333
2024-02-20,MBA13,361,2024,2,20,1,51,0,0,0,313.0,288.0,299.0,294.85714285714283,314.5
2024-02-21,MBA13,372,2024,2,21,2,52,0,0,0,361.0,332.0,504.0,305.2857142857143,316.8
2024-02-22,MBA13,283,2024,2,22,3,53,0,0,0,372.0,356.0,285.0,311.0,319.0
2024-02-23,MBA13,324,2024,2,23,4,54,0,0,0,283.0,321.0,355.0,300.57142857142856,318.53333333333336
2024-02-24,MBA13,232,2024,2,24,5,55,1,0,0,324.0,221.0,275.0,301.0,319.93333333333334
2024-02-25,MBA13,209,2024,2,25,6,56,1,0,0,232.0,233.0,291.0,302.57142857142856,318.8
2024-02-26,MBA13,331,2024,2,26,0,57,0,0,0,209.0,313.0,321.0,299.14285714285717,317.2
2024-02-27,MBA13,317,2024,2,27,1,58,0,0,0,331.0,361.0,288.0,301.7142857142857,320.56666666666666
2024-02-28,MBA13,319,2024,2,28,2,59,0,0,0,317.0,372.0,332.0,295.42857142857144,321.56666666666666
2024-02-29,MBA13,306,2024,2,29,3,60,0,0,0,319.0,283.0,356.0,287.85714285714283,314.7
2024-03-01,MBA13,322,2024,3,1,4,61,0,0,0,306.0,324.0,321.0,291.14285714285717,315.06666666666666
2024-03-02,MBA13,261,2024,3,2,5,62,1,0,0,322.0,232.0,221.0,290.85714285714283,313.8333333333333
2024-03-03,MBA13,280,2024,3,3,6,63,1,0,0,261.0,209.0,233.0,295.0,310.8
2024-03-04,MBA13,284,2024,3,4,0,64,0,0,0,280.0,331.0,313.0,305.14285714285717,310.46666666666664
2024-03-05,MBA13,341,2024,3,5,1,65,0,0,0,284.0,317.0,361.0,298.42857142857144,311.3333333333333
2024-03-06,MBA13,336,2024,3,6,2,66,0,0,0,341.0,319.0,372.0,301.85714285714283,314.2
2024-03-07,MBA13,323,2024,3,7,3,67,0,0,0,336.0,306.0,283.0,304.2857142857143,309.06666666666666
2024-03-08,MBA13,422,2024,3,8,4,68,0,0,0,323.0,322.0,324.0,306.7142857142857,309.8666666666667
2024-03-09,MBA13,266,2024,3,9,5,69,1,0,0,422.0,261.0,232.0,321.0,307.1333333333333
2024-03-10,MBA13,230,2024,3,10,6,70,1,0,0,266.0,280.0,209.0,321.7142857142857,306.5
2024-03-11,MBA13,353,2024,3,11,0,71,0,0,0,230.0,284.0,331.0,314.57142857142856,302.3333333333333
2024-03-12,MBA13,312,2024,3,12,1,72,0,0,0,353.0,341.0,317.0,324.42857142857144,304.93333333333334
2024-03-13,MBA13,320,2024,3,13,2,73,0,0,0,312.0,336.0,319.0,320.2857142857143,305.6333333333333
2024-03-14,MBA13,399,2024,3,14,3,74,0,0,0,320.0,323.0,306.0,318.0,305.6
2024-03-15,MBA13,337,2024,3,15,4,75,0,0,0,399.0,422.0,322.0,328.85714285714283,309.3
2024-03-16,MBA13,265,2024,3,16,5,76,1,0,0,337.0,266.0,261.0,316.7142857142857,309.46666666666664
2024-03-17,MBA13,340,2024,3,17,6,77,1,0,0,265.0,230.0,280.0,316.57142857142856,306.43333333333334
2024-03-18,MBA13,271,2024,3,18,0,78,0,0,0,340.0,353.0,284.0,332.2857142857143,307.06666666666666
2024-03-19,MBA13,355,2024,3,19,1,79,0,0,0,271.0,312.0,341.0,320.57142857142856,308.73333333333335
2024-03-20,MBA13,297,2024,3,20,2,80,0,0,0,355.0,320.0,336.0,326.7142857142857,312.8
2024-03-21,MBA13,336,2024,3,21,3,81,0,0,0,297.0,399.0,323.0,323.42857142857144,312.26666666666665
2024-03-22,MBA13,360,2024,3,22,4,82,0,0,0,336.0,337.0,422.0,314.42857142857144,311.43333333333334
2024-03-23,MBA13,400,2024,3,23,5,83,1,0,0,360.0,265.0,266.0,317.7142857142857,311.03333333333336
2024-03-24,MBA13,459,2024,3,24,6,84,1,0,0,400.0,340.0,230.0,337.0,314.93333333333334
2024-03-25,MBA13,263,2024,3,25,0,85,0,0,0,459.0,271.0,353.0,354.0,319.43333333333334
2024-03-26,MBA13,274,2024,3,26,1,86,0,0,0,263.0,355.0,312.0,352.85714285714283,320.46666666666664
2024-03-27,MBA13,284,2024,3,27,2,87,0,0,0,274.0,297.0,320.0,341.2857142857143,322.6333333333333
2024-03-28,MBA13,241,2024,3,28,3,88,0,0,0,284.0,336.0,399.0,339.42857142857144,321.06666666666666
2024-03-29,MBA13,255,2024,3,29,4,89,0,0,0,241.0,360.0,337.0,325.85714285714283,318.53333333333336
2024-03-30,MBA13,301,2024,3,30,5,90,1,0,0,255.0,400.0,265.0,310.85714285714283,316.4
2024-03-31,MBA13,291,2024,3,31,6,91,1,0,0,301.0,459.0,340.0,296.7142857142857,316.23333333333335
2024-04-01,MBA13,292,2024,4,1,0,92,0,0,0,291.0,263.0,271.0,272.7142857142857,315.2
2024-04-02,MBA13,386,2024,4,2,1,93,0,0,0,292.0,274.0,355.0,276.85714285714283,316.23333333333335
2024-04-03,MBA13,302,2024,4,3,2,94,0,0,0,386.0,284.0,297.0,292.85714285714283,319.76666666666665
2024-04-04,MBA13,374,2024,4,4,3,95,0,0,0,302.0,241.0,336.0,295.42857142857144,320.3666666666667
2024-04-05,MBA13,375,2024,4,5,4,96,0,0,0,374.0,255.0,360.0,314.42857142857144,321.46666666666664
2024-04-06,MBA13,231,2024,4,6,5,97,1,0,0,375.0,301.0,400.0,331.57142857142856,322.76666666666665
2024-04-07,MBA13,280,2024,4,7,6,98,1,0,0,231.0,291.0,459.0,321.57142857142856,319.7
2024-04-08,MBA13,349,2024,4,8,0,99,0,0,0,280.0,292.0,263.0,320.0,314.96666666666664
2024-04-09,MBA13,290,2024,4,9,1,100,0,0,0,349.0,386.0,274.0,328.14285714285717,317.73333333333335
2024-04-10,MBA13,218,2024,4,10,2,101,0,0,0,290.0,302.0,284.0,314.42857142857144,319.73333333333335
2024-04-11,MBA13,339,2024,4,11,3,102,0,0,0,218.0,374.0,241.0,302.42857142857144,315.23333333333335
2024-04-12,MBA13,283,2024,4,12,4,103,0,0,0,339.0,375.0,255.0,297.42857142857144,316.1333333333333
2024-04-13,MBA13,248,2024,4,13,5,104,1,0,0,283.0,231.0,301.0,284.2857142857143,314.9
2024-04-14,MBA13,259,2024,4,14,6,105,1,0,0,248.0,280.0,291.0,286.7142857142857,309.8666666666667
2024-04-15,MBA13,331,2024,4,15,0,106,0,0,0,259.0,349.0,292.0,283.7142857142857,307.26666666666665
2024-04-16,MBA13,300,2024,4,16,1,107,0,0,0,331.0,290.0,386.0,281.14285714285717,309.46666666666664
2024-04-17,MBA13,320,2024,4,17,2,108,0,0,0,300.0,218.0,302.0,282.57142857142856,308.1333333333333
2024-04-18,MBA13,352,2024,4,18,3,109,0,0,0,320.0,339.0,374.0,297.14285714285717,309.76666666666665
2024-04-19,MBA13,247,2024,4,19,4,110,0,0,0,352.0,283.0,375.0,299.0,309.6666666666667
2024-04-20,MBA13,268,2024,4,20,5,111,1,0,0,247.0,248.0,231.0,293.85714285714283,308.0
2024-04-21,MBA13,213,2024,4,21,6,112,1,0,0,268.0,259.0,280.0,296.7142857142857,305.73333333333335
2024-04-22,MBA13,316,2024,4,22,0,113,0,0,0,213.0,331.0,349.0,290.14285714285717,300.8333333333333
2024-04-23,MBA13,252,2024,4,23,1,114,0,0,0,316.0,300.0,290.0,288.0,298.03333333333336
2024-04-24,MBA13,296,2024,4,24,2,115,0,0,0,252.0,320.0,218.0,281.14285714285717,291.1333333333333
2024-04-25,MBA13,258,2024,4,25,3,116,0,0,0,296.0,352.0,339.0,277.7142857142857,292.23333333333335
2024-04-26,MBA13,329,2024,4,26,4,117,0,0,0,258.0,247.0,283.0,264.2857142857143,291.7
2024-04-27,MBA13,234,2024,4,27,5,118,1,0,0,329.0,268.0,248.0,276.0,293.2
2024-04-28,MBA13,251,2024,4,28,6,119,1,0,0,234.0,213.0,259.0,271.14285714285717,292.96666666666664
2024-04-29,MBA13,371,2024,4,29,0,120,0,0,0,251.0,316.0,331.0,276.57142857142856,292.8333333333333
2024-04-30,MBA13,291,2024,4,30,1,121,0,0,0,371.0,252.0,300.0,284.42857142857144,295.1666666666667
2024-05-01,MBA13,327,2024,5,1,2,122,0,0,0,291.0,296.0,320.0,290.0,295.1666666666667
2024-05-02,MBA13,337,2024,5,2,3,123,0,0,0,327.0,258.0,352.0,294.42857142857144,296.3333333333333
2024-05-03,MBA13,353,2024,5,3,4,124,0,0,0,337.0,329.0,247.0,305.7142857142857,294.7
2024-05-04,MBA13,249,2024,5,4,5,125,1,0,0,353.0,234.0,268.0,309.14285714285717,296.4
2024-05-05,MBA13,245,2024,5,5,6,126,1,0,0,249.0,251.0,213.0,311.2857142857143,292.23333333333335
2024-05-06,MBA13,304,2024,5,6,0,127,0,0,0,245.0,371.0,316.0,310.42857142857144,287.9
2024-05-07,MBA13,324,2024,5,7,1,128,0,0,0,304.0,291.0,252.0,300.85714285714283,290.3333333333333
2024-05-08,MBA13,362,2024,5,8,2,129,0,0,0,324.0,327.0,296.0,305.57142857142856,291.8
2024-05-09,MBA13,303,2024,5,9,3,130,0,0,0,362.0,337.0,258.0,310.57142857142856,292.23333333333335
2024-05-10,MBA13,230,2024,5,10,4,131,0,0,0,303.0,353.0,329.0,305.7142857142857,292.6666666666667
2024-05-11,MBA13,282,2024,5,11,5,132,1,0,0,230.0,249.0,234.0,288.14285714285717,293.06666666666666
2024-05-12,MBA13,255,2024,5,12,6,133,1,0,0,282.0,245.0,251.0,292.85714285714283,291.1666666666667
2024-05-13,MBA13,329,2024,5,13,0,134,0,0,0,255.0,304.0,371.0,294.2857142857143,290.23333333333335
2024-05-14,MBA13,259,2024,5,14,1,135,0,0,0,329.0,324.0,291.0,297.85714285714283,292.93333333333334
2024-05-15,MBA13,111,2024,5,15,2,136,0,0,0,259.0,362.0,327.0,288.57142857142856,292.93333333333334
2024-05-16,MBA13,274,2024,5,16,3,137,0,0,0,111.0,303.0,337.0,252.71428571428572,285.6
2024-05-17,MBA13,331,2024,5,17,4,138,0,0,0,274.0,230.0,353.0,248.57142857142858,284.73333333333335
2024-05-18,MBA13,255,2024,5,18,5,139,1,0,0,331.0,282.0,249.0,263.0,285.1
2024-05-19,MBA13,264,2024,5,19,6,140,1,0,0,255.0,255.0,245.0,259.14285714285717,281.8666666666667
2024-05-20,MBA13,297,2024,5,20,0,141,0,0,0,264.0,329.0,304.0,260.42857142857144,282.43333333333334
2024-05-21,MBA13,293,2024,5,21,1,142,0,0,0,297.0,259.0,324.0,255.85714285714286,283.4
2024-05-22,MBA13,346,2024,5,22,2,143,0,0,0,293.0,111.0,362.0,260.7142857142857,286.06666666666666
2024-05-23,MBA13,401,2024,5,23,3,144,0,0,0,346.0,274.0,303.0,294.2857142857143,287.06666666666666
2024-05-24,MBA13,302,2024,5,24,4,145,0,0,0,401.0,331.0,230.0,312.42857142857144,292.03333333333336
2024-05-25,MBA13,257,2024,5,25,5,146,1,0,0,302.0,255.0,282.0,308.2857142857143,292.23333333333335
2024-05-26,MBA13,250,2024,5,26,6,147,1,0,0,257.0,264.0,255.0,308.57142857142856,292.2
2024-05-27,MBA13,284,2024,5,27,0,148,0,0,0,250.0,297.0,329.0,306.57142857142856,289.56666666666666
2024-05-28,MBA13,297,2024,5,28,1,149,0,0,0,284.0,293.0,259.0,304.7142857142857,291.23333333333335
2024-05-29,MBA13,379,2024,5,29,2,150,0,0,0,297.0,346.0,111.0,305.2857142857143,292.76666666666665
2024-05-30,MBA13,288,2024,5,30,3,151,0,0,0,379.0,401.0,274.0,310.0,293.03333333333336
2024-05-31,MBA13,314,2024,5,31,4,152,0,0,0,288.0,302.0,331.0,293.85714285714283,292.93333333333334
2024-06-01,MBA13,231,2024,6,1,5,153,1,0,0,314.0,257.0,255.0,295.57142857142856,292.5
2024-06-02,MBA13,250,2024,6,2,6,154,1,0,0,231.0,250.0,264.0,291.85714285714283,288.96666666666664
2024-06-03,MBA13,288,2024,6,3,0,155,0,0,0,250.0,284.0,297.0,291.85714285714283,285.53333333333336
2024-06-04,MBA13,294,2024,6,4,1,156,0,0,0,288.0,297.0,293.0,292.42857142857144,286.8333333333333
2024-06-05,MBA13,263,2024,6,5,2,157,0,0,0,294.0,379.0,346.0,292.0,288.46666666666664
2024-06-06,MBA13,315,2024,6,6,3,158,0,0,0,263.0,288.0,401.0,275.42857142857144,287.1
2024-06-07,MBA13,300,2024,6,7,4,159,0,0,0,315.0,314.0,302.0,279.2857142857143,286.8
2024-06-08,MBA13,143,2024,6,8,5,160,1,0,0,300.0,231.0,257.0,277.2857142857143,284.73333333333335
2024-06-09,MBA13,282,2024,6,9,6,161,1,0,0,143.0,250.0,250.0,264.7142857142857,279.4
2024-06-10,MBA13,309,2024,6,10,0,162,0,0,0,282.0,288.0,284.0,269.2857142857143,281.1333333333333
2024-06-11,MBA13,322,2024,6,11,1,163,0,0,0,309.0,294.0,297.0,272.2857142857143,282.03333333333336
2024-06-12,MBA13,286,2024,6,12,2,164,0,0,0,322.0,263.0,379.0,276.2857142857143,284.26666666666665
2024-06-13,MBA13,315,2024,6,13,3,165,0,0,0,286.0,315.0,288.0,279.57142857142856,282.8333333333333
2024-06-14,MBA13,263,2024,6,14,4,166,0,0,0,315.0,300.0,314.0,279.57142857142856,284.7
2024-06-15,MBA13,315,2024,6,15,5,167,1,0,0,263.0,143.0,231.0,274.2857142857143,289.76666666666665
2024-06-16,MBA13,289,2024,6,16,6,168,1,0,0,315.0,282.0,250.0,298.85714285714283,291.1333333333333
2024-06-17,MBA13,314,2024,6,17,0,169,0,0,0,289.0,309.0,288.0,299.85714285714283,289.73333333333335
2024-06-18,MBA13,340,2024,6,18,1,170,0,0,0,314.0,322.0,294.0,300.57142857142856,291.7
2024-06-19,MBA13,290,2024,6,19,2,171,0,0,0,340.0,286.0,263.0,303.14285714285717,294.23333333333335
2024-06-20,MBA13,346,2024,6,20,3,172,0,0,0,290.0,315.0,315.0,303.7142857142857,294.0
2024-06-21,MBA13,300,2024,6,21,4,173,0,0,0,346.0,263.0,300.0,308.14285714285717,295.76666666666665
2024-06-22,MBA13,239,2024,6,22,5,174,1,0,0,300.0,315.0,143.0,313.42857142857144,294.23333333333335
2024-06-23,MBA13,220,2024,6,23,6,175,1,0,0,239.0,289.0,282.0,302.57142857142856,288.8333333333333
2024-06-24,MBA13,326,2024,6,24,0,176,0,0,0,220.0,314.0,309.0,292.7142857142857,286.1
2024-06-25,MBA13,312,2024,6,25,1,177,0,0,0,326.0,340.0,322.0,294.42857142857144,288.4
2024-06-26,MBA13,359,2024,6,26,2,178,0,0,0,312.0,290.0,286.0,290.42857142857144,290.46666666666664
2024-06-27,MBA13,276,2024,6,27,3,179,0,0,0,359.0,346.0,315.0,300.2857142857143,292.96666666666664
2024-06-28,MBA13,326,2024,6,28,4,180,0,0,0,276.0,300.0,263.0,290.2857142857143,292.26666666666665
2024-06-29,MBA13,292,2024,6,29,5,181,1,0,0,326.0,239.0,315.0,294.0,290.5
2024-06-30,MBA13,339,2024,6,30,6,182,1,0,0,292.0,220.0,289.0,301.57142857142856,290.6333333333333
2024-07-01,MBA13,318,2024,7,1,0,183,0,0,0,339.0,326.0,314.0,318.57142857142856,291.46666666666664
2024-07-02,MBA13,300,2024,7,2,1,184,0,0,0,318.0,312.0,340.0,317.42857142857144,294.3666666666667
2024-07-03,MBA13,317,2024,7,3,2,185,0,0,0,300.0,359.0,290.0,315.7142857142857,296.03333333333336
2024-07-04,MBA13,356,2024,7,4,3,186,0,0,0,317.0,276.0,346.0,309.7142857142857,297.0
2024-07-05,MBA13,356,2024,7,5,4,187,0,0,0,356.0,326.0,300.0,321.14285714285717,299.06666666666666
2024-07-06,MBA13,248,2024,7,6,5,188,1,0,0,356.0,292.0,239.0,325.42857142857144,302.1666666666667
2024-07-07,MBA13,296,2024,7,7,6,189,1,0,0,248.0,339.0,220.0,319.14285714285717,299.93333333333334
2024-07-08,MBA13,311,2024,7,8,0,190,0,0,0,296.0,318.0,326.0,313.0,299.8
2024-07-09,MBA13,340,2024,7,9,1,191,0,0,0,311.0,300.0,312.0,312.0,305.4
2024-07-10,MBA13,330,2024,7,10,2,192,0,0,0,340.0,317.0,359.0,317.7142857142857,307.3333333333333
2024-07-11,MBA13,298,2024,7,11,3,193,0,0,0,330.0,356.0,276.0,319.57142857142856,308.03333333333336
2024-07-12,MBA13,281,2024,7,12,4,194,0,0,0,298.0,356.0,326.0,311.2857142857143,307.23333333333335
2024-07-13,MBA13,293,2024,7,13,5,195,1,0,0,281.0,248.0,292.0,300.57142857142856,307.06666666666666
2024-07-14,MBA13,303,2024,7,14,6,196,1,0,0,293.0,296.0,339.0,307.0,306.3333333333333
2024-07-15,MBA13,325,2024,7,15,0,197,0,0,0,303.0,311.0,318.0,308.0,307.6666666666667
2024-07-16,MBA13,311,2024,7,16,1,198,0,0,0,325.0,340.0,300.0,310.0,308.0
2024-07-17,MBA13,272,2024,7,17,2,199,0,0,0,311.0,330.0,317.0,305.85714285714283,308.73333333333335
2024-07-18,MBA13,352,2024,7,18,3,200,0,0,0,272.0,298.0,356.0,297.57142857142856,307.3333333333333
2024-07-19,MBA13,321,2024,7,19,4,201,0,0,0,352.0,281.0,356.0,305.2857142857143,307.73333333333335
2024-07-20,MBA13,244,2024,7,20,5,202,1,0,0,321.0,293.0,248.0,311.0,308.76666666666665
